Log file open, 03/31/23 23:53:40
[2023.04.01-06.54.07:815][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/Materials/M_Shelf.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Props/Materials/M_Shelf.uasset"
[2023.04.01-06.54.07:815][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/Materials/M_Statue.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Props/Materials/M_Statue.uasset"
[2023.04.01-06.54.07:824][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/Materials/M_StatueGlass.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Props/Materials/M_StatueGlass.uasset"
[2023.04.01-06.54.07:846][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/Materials/M_TableRound.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Props/Materials/M_TableRound.uasset"
[2023.04.01-06.54.07:846][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/Materials/M_Burst.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Particles/Materials/M_Burst.uasset"
[2023.04.01-06.54.07:847][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/Materials/M_Dust_Particle.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Particles/Materials/M_Dust_Particle.uasset"
[2023.04.01-06.54.07:847][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/Materials/M_explosion_subUV.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Particles/Materials/M_explosion_subUV.uasset"
[2023.04.01-06.54.07:852][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/Materials/M_Fire_SubUV.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Particles/Materials/M_Fire_SubUV.uasset"
[2023.04.01-06.54.07:861][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/Materials/m_flare_01.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Particles/Materials/m_flare_01.uasset"
[2023.04.01-06.54.07:862][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/Materials/M_Heat_Distortion.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Particles/Materials/M_Heat_Distortion.uasset"
[2023.04.01-06.54.07:862][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/Materials/M_Radial_Gradient.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Particles/Materials/M_Radial_Gradient.uasset"
[2023.04.01-06.54.07:869][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/Materials/M_radial_ramp.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Particles/Materials/M_radial_ramp.uasset"
[2023.04.01-06.54.07:883][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/Materials/M_smoke_subUV.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Particles/Materials/M_smoke_subUV.uasset"
[2023.04.01-06.54.07:885][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/Materials/M_Spark.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Particles/Materials/M_Spark.uasset"
[2023.04.01-06.54.07:987][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Assets/FogBrightnessLUT.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Blueprints/Assets/FogBrightnessLUT.uasset"
[2023.04.01-06.54.07:988][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Assets/M_LightStage_Arrows.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Blueprints/Assets/M_LightStage_Arrows.uasset"
[2023.04.01-06.54.07:991][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Assets/M_LightStage_Skybox_Black.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Blueprints/Assets/M_LightStage_Skybox_Black.uasset"
[2023.04.01-06.54.07:992][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Assets/M_LightStage_Skybox_HDRI.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Blueprints/Assets/M_LightStage_Skybox_HDRI.uasset"
[2023.04.01-06.54.07:997][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Assets/M_LightStage_Skybox_Master.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Blueprints/Assets/M_LightStage_Skybox_Master.uasset"
[2023.04.01-06.54.07:998][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Assets/Skybox.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Blueprints/Assets/Skybox.uasset"
[2023.04.01-06.54.07:999][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Assets/SM_Arrows.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Blueprints/Assets/SM_Arrows.uasset"
[2023.04.01-06.54.08:000][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Assets/SunlightColorLUT.uasset" to "../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Blueprints/Assets/SunlightColorLUT.uasset"
[2023.04.01-06.54.08:308][  0]LogStaticMesh: Display: Building static mesh SM_Lamp_Ceiling...
[2023.04.01-06.54.08:316][  0]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.04.01-06.54.08:379][  0]LogStaticMesh: Built static mesh [0.07s] /Game/StarterContent/Props/SM_Lamp_Ceiling.SM_Lamp_Ceiling
[2023.04.01-06.54.10:720][  0]LogPackageLocalizationCache: Processed 43 localized package path(s) for 1 prioritized culture(s) in 1.154699 seconds
[2023.04.01-06.54.10:743][  0]LogSerialization: UsePackageTrailer: 'true'
[2023.04.01-06.54.10:752][  0]LogSavePackage: Moving output files for package: /Game/StarterContent/Blueprints/Blueprint_CeilingLight
[2023.04.01-06.54.10:754][  0]LogSavePackage: Moving '../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Saved/Blueprint_CeilingLight8BF04BCA48AB1F09575FEF88D3B4C15F.tmp' to '../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Blueprints/Blueprint_CeilingLight.uasset'
[2023.04.01-06.54.10:757][  0]LogFileHelpers: InternalPromptForCheckoutAndSave took 2.44 sec
[2023.04.01-06.54.10:757][  0]LogFeaturePack: Inserted 1 feature packs
[2023.04.01-06.54.10:757][  0]Cmd: MAP LOAD FILE="../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/StarterContent/Maps/Minimal_Default.umap" TEMPLATE=0 SHOWPROGRESS=1 FEATURELEVEL=3
[2023.04.01-06.54.10:758][  0]LightingResults: New page: Lighting Build
[2023.04.01-06.54.10:771][  0]LogWorld: UWorld::CleanupWorld for Untitled, bSessionEnded=true, bCleanupResources=true
[2023.04.01-06.54.10:771][  0]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.04.01-06.54.10:771][  0]MapCheck: New page: Map Check
[2023.04.01-06.54.10:771][  0]LightingResults: New page: Lighting Build
[2023.04.01-06.54.10:785][  0]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.04.01-06.54.10:822][  0]LogUObjectHash: Compacting FUObjectHashTables data took   1.26ms
[2023.04.01-06.54.10:950][  0]LogStaticMesh: Display: Building static mesh Floor_400x400...
[2023.04.01-06.54.10:952][  0]LogStaticMesh: Built static mesh [0.00s] /Game/StarterContent/Architecture/Floor_400x400.Floor_400x400
[2023.04.01-06.54.10:953][  0]LogStaticMesh: Display: Building static mesh SM_Chair...
[2023.04.01-06.54.10:957][  0]LogStaticMesh: Display: Building static mesh SM_Statue...
[2023.04.01-06.54.10:962][  0]LogStaticMesh: Display: Building static mesh SM_TableRound...
[2023.04.01-06.54.10:978][  0]LogAudioDerivedData: Display: Building compressed audio format BINKA hash BINKA_1000_StreamCache_Ver5027_MEM_65536MaxChnkSize_00483224128 wave Starter_Wind05...
[2023.04.01-06.54.10:981][  0]LogAudio: Display: Audio Device (ID: 1) registered with world 'Minimal_Default'.
[2023.04.01-06.54.10:981][  0]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.04.01-06.54.10:982][  0]LogAIModule: Creating AISystem for world Minimal_Default
[2023.04.01-06.54.10:991][  0]LogEditorServer: Finished looking for orphan Actors (0.000 secs)
[2023.04.01-06.54.11:012][  0]LogStaticMesh: Adjacency [0.01s], tris: 4320, UVs 2
[2023.04.01-06.54.11:028][  0]LogStaticMesh: Built static mesh [0.07s] /Game/StarterContent/Props/SM_Statue.SM_Statue
[2023.04.01-06.54.11:042][  0]LogAudioDerivedData: Display: Building compressed audio format BINKA hash BINKA_1000_StreamCache_Ver5027_MEM_65536MaxChnkSize_00483224128 wave Starter_Birds01...
[2023.04.01-06.54.11:047][  0]LogStaticMesh: Clustering [0.04s]. Ratio: 1.029412
[2023.04.01-06.54.11:051][  0]LogStaticMesh: Leaves [0.00s]
[2023.04.01-06.54.11:055][  0]LogStaticMesh: Adjacency [0.00s], tris: 1782, UVs 1
[2023.04.01-06.54.11:138][  0]LogUObjectHash: Compacting FUObjectHashTables data took   1.14ms
[2023.04.01-06.54.11:138][  0]LogStaticMesh: Clustering [0.08s]. Ratio: 1.000000
[2023.04.01-06.54.11:139][  0]LogStaticMesh: Leaves [0.00s]
[2023.04.01-06.54.11:139][  0]Cmd: MAP CHECKDEP NOCLEARLOG
[2023.04.01-06.54.11:140][  0]MapCheck: Map check complete: 0 Error(s), 0 Warning(s), took 1.129ms to complete.
[2023.04.01-06.54.11:141][  0]LogFileHelpers: Loading map 'Minimal_Default' took 0.384
[2023.04.01-06.54.11:195][  0]LogUnrealEdMisc: Total Editor Startup Time, took 31.254
[2023.04.01-06.54.11:195][  0]LogShaderCompilers: Display: ================================================
[2023.04.01-06.54.11:195][  0]LogShaderCompilers: Display: === FShaderJobCache stats ===
[2023.04.01-06.54.11:195][  0]LogShaderCompilers: Display: Total job queries 12, among them cache hits 0 (0.00%)
[2023.04.01-06.54.11:195][  0]LogShaderCompilers: Display: Tracking 1 distinct input hashes that result in 1 distinct outputs (100.00%)
[2023.04.01-06.54.11:195][  0]LogShaderCompilers: Display: RAM used: 0.00 MB (0.00 GB) of 614.40 MB (0.60 GB) budget. Usage: 0.00%
[2023.04.01-06.54.11:195][  0]LogShaderCompilers: Display: === Shader Compilation stats ===
[2023.04.01-06.54.11:195][  0]LogShaderCompilers: Display: Shaders Compiled: 1
[2023.04.01-06.54.11:195][  0]LogShaderCompilers: Display: Jobs assigned 6, completed 1 (16.67%)
[2023.04.01-06.54.11:195][  0]LogShaderCompilers: Display: Average time worker was idle: 0.00 s
[2023.04.01-06.54.11:195][  0]LogShaderCompilers: Display: Time job spent in pending queue: average 0.43 s, longest 2.21 s
[2023.04.01-06.54.11:195][  0]LogShaderCompilers: Display: Job execution time: average 2.16 s, max 2.16 s
[2023.04.01-06.54.11:195][  0]LogShaderCompilers: Display: Job life time (pending + execution): average 2.22 s, max 2.22
[2023.04.01-06.54.11:195][  0]LogShaderCompilers: Display: Time at least one job was in flight (either pending or executed): 2.22 s
[2023.04.01-06.54.11:196][  0]LogShaderCompilers: Display: Jobs were issued in 6 batches (only local compilation was used), average 1.00 jobs/batch
[2023.04.01-06.54.11:196][  0]LogShaderCompilers: Display: Average processing rate: 0.45 jobs/sec
[2023.04.01-06.54.11:196][  0]LogShaderCompilers: Display: Total thread time: 0.85 s
[2023.04.01-06.54.11:196][  0]LogShaderCompilers: Display: Total thread preprocess time: 0.06 s
[2023.04.01-06.54.11:196][  0]LogShaderCompilers: Display: Percentage time preprocessing: 6.91%
[2023.04.01-06.54.11:196][  0]LogShaderCompilers: Display: Effective parallelization: 0.39 (times faster than compiling all shaders on one thread). Compare with number of workers: 5
[2023.04.01-06.54.11:196][  0]LogShaderCompilers: Display: Top 1 most expensive shader types by average time:
[2023.04.01-06.54.11:196][  0]LogShaderCompilers: Display:                                                 FLumenCardVS (compiled    1 times, average 0.85 sec, max 0.85 sec, min 0.85 sec)
[2023.04.01-06.54.11:196][  0]LogShaderCompilers: Display: Top 1 shader types by total compile time:
[2023.04.01-06.54.11:196][  0]LogShaderCompilers: Display:                                                 FLumenCardVS - 100.00% of total time (compiled    1 times, average 0.85 sec, max 0.85 sec, min 0.85 sec)
[2023.04.01-06.54.11:196][  0]LogShaderCompilers: Display: ================================================
[2023.04.01-06.54.11:331][  0]LogAudioDerivedData: Display: Building compressed audio format BINKA hash BINKA_1000_StreamCache_Ver5027_MEM_65536MaxChnkSize_00483224128 wave Starter_Wind06...
[2023.04.01-06.54.11:393][  0]LogStaticMesh: Reduce [0.25s]
[2023.04.01-06.54.11:393][  0]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.04.01-06.54.11:407][  0]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.04.01-06.54.11:417][  0]LogAudioDerivedData: Display: Building compressed audio format BINKA hash BINKA_1000_StreamCache_Ver5027_MEM_65536MaxChnkSize_00483224128 wave Starter_Wind06...
[2023.04.01-06.54.11:418][  0]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.04.01-06.54.11:429][  0]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.04.01-06.54.11:561][  0]LogStaticMesh: Fallback 0/1 [0.17s], num tris: 816
[2023.04.01-06.54.11:575][  0]LogStaticMesh: ConstrainClusters:
[2023.04.01-06.54.11:575][  0]LogStaticMesh:   Input: 28 Clusters, 3546 Triangles and 3486 Vertices
[2023.04.01-06.54.11:575][  0]LogStaticMesh:   Output without splits: 28 Clusters, 3546 Triangles and 3532 Vertices
[2023.04.01-06.54.11:575][  0]LogStaticMesh:   Output with splits: 28 Clusters, 3546 Triangles and 3532 Vertices
[2023.04.01-06.54.11:575][  0]LogStaticMesh: Material Stats - Unique Materials: 1, Fast Path Clusters: 28, Slow Path Clusters: 0, 1 Material: 28, 2 Materials: 0, 3 Materials: 0, At Least 4 Materials: 0
[2023.04.01-06.54.11:578][  0]LogStaticMesh: WritePages:
[2023.04.01-06.54.11:578][  0]LogStaticMesh:   Root: GPU size: 31740 bytes. 1 Pages. 31740.000 bytes per page (96.863% utilization).
[2023.04.01-06.54.11:578][  0]LogStaticMesh:   Streaming: GPU size: 13804 bytes. 1 Pages (1 with relative encoding). 13804.000 bytes per page (10.532% utilization).
[2023.04.01-06.54.11:578][  0]LogStaticMesh:   Page data disk size: 36096 bytes. Fixup data size: 256 bytes.
[2023.04.01-06.54.11:578][  0]LogStaticMesh:   Total GPU size: 45544 bytes, Total disk size: 36352 bytes.
[2023.04.01-06.54.11:578][  0]LogStaticMesh: Encode [0.02s]
[2023.04.01-06.54.11:578][  0]LogStaticMesh: Nanite build [0.44s]

[2023.04.01-06.54.11:582][  0]LogStaticMesh: Built static mesh [0.63s] /Game/StarterContent/Props/SM_Chair.SM_Chair
[2023.04.01-06.54.11:661][  0]LogStaticMesh: Reduce [0.61s]
[2023.04.01-06.54.11:812][  0]LogStaticMesh: Fallback 0/1 [0.15s], num tris: 1016
[2023.04.01-06.54.11:819][  0]LogStaticMesh: ConstrainClusters:
[2023.04.01-06.54.11:819][  0]LogStaticMesh:   Input: 72 Clusters, 8980 Triangles and 10730 Vertices
[2023.04.01-06.54.11:819][  0]LogStaticMesh:   Output without splits: 72 Clusters, 8980 Triangles and 10732 Vertices
[2023.04.01-06.54.11:819][  0]LogStaticMesh:   Output with splits: 72 Clusters, 8980 Triangles and 10732 Vertices
[2023.04.01-06.54.11:819][  0]LogStaticMesh: Material Stats - Unique Materials: 1, Fast Path Clusters: 72, Slow Path Clusters: 0, 1 Material: 72, 2 Materials: 0, 3 Materials: 0, At Least 4 Materials: 0
[2023.04.01-06.54.11:827][  0]LogStaticMesh: WritePages:
[2023.04.01-06.54.11:827][  0]LogStaticMesh:   Root: GPU size: 32268 bytes. 1 Pages. 32268.000 bytes per page (98.474% utilization).
[2023.04.01-06.54.11:827][  0]LogStaticMesh:   Streaming: GPU size: 137472 bytes. 2 Pages (2 with relative encoding). 68736.000 bytes per page (52.441% utilization).
[2023.04.01-06.54.11:827][  0]LogStaticMesh:   Page data disk size: 126760 bytes. Fixup data size: 464 bytes.
[2023.04.01-06.54.11:827][  0]LogStaticMesh:   Total GPU size: 169740 bytes, Total disk size: 127224 bytes.
[2023.04.01-06.54.11:827][  0]LogStaticMesh: Encode [0.02s]
[2023.04.01-06.54.11:827][  0]LogStaticMesh: Nanite build [0.78s]

[2023.04.01-06.54.11:836][  0]LogStaticMesh: Built static mesh [0.87s] /Game/StarterContent/Props/SM_TableRound.SM_TableRound
[2023.04.01-06.54.11:842][  0]LogAudio: Display: Chunk size for SoundWave /Game/StarterContent/Audio/Starter_Wind05.Starter_Wind05: 262144
[2023.04.01-06.54.11:843][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/StarterContent.upack', mount point: 'root:/'
[2023.04.01-06.54.11:848][  0]LogAudio: Display: Chunk size for SoundWave /Game/StarterContent/Audio/Starter_Birds01.Starter_Birds01: 262144
[2023.04.01-06.54.11:848][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_FirstPerson.upack', mount point: 'root:/'
[2023.04.01-06.54.11:853][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_FirstPersonBP.upack', mount point: 'root:/'
[2023.04.01-06.54.11:855][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_HandheldARBP.upack', mount point: 'root:/'
[2023.04.01-06.54.11:862][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_ThirdPerson.upack', mount point: 'root:/'
[2023.04.01-06.54.11:865][  0]LogAudio: Display: Chunk size for SoundWave /Game/StarterContent/Audio/Starter_Wind06.Starter_Wind06: 262144
[2023.04.01-06.54.11:867][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_ThirdPersonBP.upack', mount point: 'root:/'
[2023.04.01-06.54.11:869][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_TopDown.upack', mount point: 'root:/'
[2023.04.01-06.54.11:872][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_TopDownBP.upack', mount point: 'root:/'
[2023.04.01-06.54.11:875][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_VehicleAdvBP.upack', mount point: 'root:/'
[2023.04.01-06.54.11:879][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_VirtualRealityBP.upack', mount point: 'root:/'
[2023.04.01-06.54.14:476][  0]LogSlate: Took 0.007430 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Regular.ttf' (155K)
[2023.04.01-06.54.14:682][  0]LogSlate: Took 0.001261 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Bold.ttf' (160K)
[2023.04.01-06.54.14:694][  0]LogSlate: Took 0.000922 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Italic.ttf' (157K)
[2023.04.01-06.54.14:698][  0]LogSlate: Took 0.001906 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/DroidSansMono.ttf' (77K)
[2023.04.01-06.54.14:857][  0]LogViewport: Scene viewport resized to 1092x763, mode Windowed.
[2023.04.01-06.54.16:805][  0]LogStall: Startup...
[2023.04.01-06.54.16:818][  0]LogStall: Startup complete.
[2023.04.01-06.54.16:855][  0]LogLoad: (Engine Initialization) Total time: 36.92 seconds
[2023.04.01-06.54.16:855][  0]LogLoad: (Engine Initialization) Total Blueprint compile time: 0.00 seconds
[2023.04.01-06.54.17:412][  0]AssetCheck: New page: Asset Save: Blueprint_CeilingLight
[2023.04.01-06.54.17:415][  0]LogContentValidation: Display: Validating /Script/Engine.Blueprint /Game/StarterContent/Blueprints/Blueprint_CeilingLight.Blueprint_CeilingLight
[2023.04.01-06.54.17:530][  0]LogAssetRegistry: Asset discovery search completed in 30.3728 seconds
[2023.04.01-06.54.17:553][  0]LogCollectionManager: Fixed up redirectors for 0 collections in 0.001135 seconds (updated 0 objects)
[2023.04.01-06.54.17:559][  0]LogContentStreaming: Texture pool size now 1000 MB
[2023.04.01-06.54.17:802][  0]LogAutomationController: Ignoring very large delta of 16777588.86 seconds in calls to FAutomationControllerManager::Tick() and not penalizing unresponsive tests
[2023.04.01-06.54.20:195][ 39]LogMeshUtilities: Finished distance field build in 1.1s - 49x49x28 sparse distance field, 0.1Mb total, 0.0Mb always loaded, 90% occupied, 1440 triangles, SM_TableRound
[2023.04.01-06.55.26:858][472]LogSlate: Window 'Project Settings' being destroyed
[2023.04.01-06.55.26:867][472]LogSlate: Window 'Project Settings' being destroyed
[2023.04.01-06.55.29:894][550]LogSlate: Took 0.001028 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Light.ttf' (167K)
[2023.04.01-06.55.47:793][ 23]LogDerivedDataCache: C:/Users/1924h/AppData/Local/UnrealEngine/Common/DerivedDataCache: Maintenance finished in +00:00:03.215 and deleted 0 files with total size 0 MiB. Scanned 1887 files in 1879 folders with total size 204 MiB.
[2023.04.01-06.55.48:601][ 42]LogShaderCompilers: Display: Worker (1/5) finished batch of 2 jobs in 93.111s, FCloudRenderViewPS011false [WorkerTime=52.757s], FRenderVolumetricCloudRenderViewCS [WorkerTime=40.076s]
[2023.04.01-06.55.51:534][115]LogUObjectHash: Compacting FUObjectHashTables data took   2.25ms
[2023.04.01-06.55.51:701][115]LogTexture: Display: Building textures: /Game/Sunny-land-assets-files/PNG/environment/layers/back.back (BGRA8, 384x240 x1x1x1) (Required Memory Estimate: 2.757812 MB), EncodeSpeed: Fast
[2023.04.01-06.55.51:701][115]LogTexture: Display: Building textures: /Game/Sunny-land-assets-files/PNG/environment/layers/tileset.tileset (TFO_AutoDXT, 400x368 x1x1x1) (Required Memory Estimate: 23.272058 MB), EncodeSpeed: Fast
[2023.04.01-06.55.51:708][115]LogAssetEditorSubsystem: Opening Asset editor for World /Game/Map.Map
[2023.04.01-06.55.51:709][115]Cmd: MAP LOAD FILE="../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Content/Map.umap" TEMPLATE=0 SHOWPROGRESS=1 FEATURELEVEL=3
[2023.04.01-06.55.51:709][115]LightingResults: New page: Lighting Build
[2023.04.01-06.55.51:709][115]LoadErrors: New page: Loading map: Map.umap
[2023.04.01-06.55.51:721][115]LogWorld: UWorld::CleanupWorld for Minimal_Default, bSessionEnded=true, bCleanupResources=true
[2023.04.01-06.55.51:722][115]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.04.01-06.55.51:723][115]MapCheck: New page: Map Check
[2023.04.01-06.55.51:723][115]LightingResults: New page: Lighting Build
[2023.04.01-06.55.51:735][115]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.04.01-06.55.51:748][115]LogUObjectHash: Compacting FUObjectHashTables data took   1.14ms
[2023.04.01-06.55.51:751][115]LogWorld: UWorld::CleanupWorld for Map, bSessionEnded=true, bCleanupResources=true
[2023.04.01-06.55.51:751][115]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.04.01-06.55.51:766][115]LogUObjectHash: Compacting FUObjectHashTables data took   1.15ms
[2023.04.01-06.55.51:780][115]LogUObjectHash: Compacting FUObjectHashTables data took   0.81ms
[2023.04.01-06.55.51:783][115]LogAudio: Display: Audio Device (ID: 1) registered with world 'Map'.
[2023.04.01-06.55.51:783][115]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.04.01-06.55.51:783][115]LogAIModule: Creating AISystem for world Map
[2023.04.01-06.55.51:811][115]LogEditorServer: Finished looking for orphan Actors (0.000 secs)
[2023.04.01-06.55.51:825][115]LogUObjectHash: Compacting FUObjectHashTables data took   0.84ms
[2023.04.01-06.55.51:836][115]Cmd: MAP CHECKDEP NOCLEARLOG
[2023.04.01-06.55.51:837][115]MapCheck: Map check complete: 0 Error(s), 0 Warning(s), took 0.179ms to complete.
[2023.04.01-06.55.51:837][115]LogFileHelpers: Loading map 'Map' took 0.128
[2023.04.01-06.55.55:916][189]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.04.01-06.55.55:936][189]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.04.01-06.55.55:937][189]PIE: New page: PIE session: Map (Mar 31, 2023, 4:55:55 PM)
[2023.04.01-06.55.55:951][189]LogOnline: OSS: Created online subsystem instance for: NULL
[2023.04.01-06.55.55:951][189]LogOnline: OSS: TryLoadSubsystemAndSetDefault: Loaded subsystem for module [NULL]
[2023.04.01-06.55.55:952][189]LogPlayLevel: Creating play world package: /Game/UEDPIE_0_Map
[2023.04.01-06.55.55:958][189]LogPlayLevel: PIE: StaticDuplicateObject took: (0.004463s)
[2023.04.01-06.55.55:958][189]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/Map.Map to /Game/UEDPIE_0_Map.Map (0.004581s)
[2023.04.01-06.55.55:959][189]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.04.01-06.55.55:960][189]LogAIModule: Creating AISystem for world Map
[2023.04.01-06.55.55:961][189]LogPlayLevel: PIE: World Init took: (0.003130s)
[2023.04.01-06.55.55:978][189]LogUObjectHash: Compacting FUObjectHashTables data took   1.17ms
[2023.04.01-06.55.55:982][189]LogAudio: Display: Creating Audio Device:                 Id: 2, Scope: Unique, Realtime: True
[2023.04.01-06.55.55:982][189]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.04.01-06.55.55:982][189]LogAudioMixer: Display: 	Sample Rate:						  48000
